Timestamp,% Baseline,City,County,State
"Feb 13, 2014 10am",0.014,Hanover,Plymouth,Massachusetts
"Feb 13, 2014 11am",0.0108,Hanover,Plymouth,Massachusetts
"Feb 13, 2014 12pm",0.0073,Hanover,Plymouth,Massachusetts
"Feb 13, 2014 1pm",0.0075,Hanover,Plymouth,Massachusetts
"Feb 13, 2014 2pm",0.0131,Hanover,Plymouth,Massachusetts
"Feb 13, 2014 3pm",0.009,Hanover,Plymouth,Massachusetts
"Feb 13, 2014 4pm",0.003,Hanover,Plymouth,Massachusetts
"Feb 13, 2014 5pm",0.0002,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 7am",0.0038,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 8am",0.0419,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 9am",0.031,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 10am",0.1816,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 11am",0.7369,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 12pm",0.5388,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 1pm",0.3684,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 2pm",0.2514,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 3pm",0.1315,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 4pm",0.0314,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 5pm",0.0015,Hanover,Plymouth,Massachusetts
"Feb 14, 2014 6pm",0.0003,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 6am",0.0016,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 7am",0.0705,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 8am",0.1131,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 9am",0.2619,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 10am",0.2271,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 11am",0.1877,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 12pm",0.0879,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 1pm",0.0744,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 2pm",0.0292,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 3pm",0.0056,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 4pm",0.0002,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 5pm",0.0003,Hanover,Plymouth,Massachusetts
"Feb 15, 2014 6pm",0.0003,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 6am",0.0004,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 7am",0.0061,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 8am",0.0204,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 9am",0.0407,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 10am",0.0953,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 11am",0.3405,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 12pm",0.6054,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 1pm",0.7853,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 2pm",0.5319,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 3pm",0.1169,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 4pm",0.0211,Hanover,Plymouth,Massachusetts
"Feb 17, 2014 5pm",0.0039,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 6am",0.001,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 7am",0.0146,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 8am",0.0837,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 9am",0.1188,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 10am",0.1228,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 11am",0.0973,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 12pm",0.1256,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 1pm",0.0226,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 2pm",0.0008,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 3pm",0.0004,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 4pm",0.0025,Hanover,Plymouth,Massachusetts
"Feb 18, 2014 5pm",0.0006,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 6am",0.0022,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 7am",0.0222,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 8am",0.0598,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 9am",0.1566,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 10am",0.2408,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 11am",0.2488,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 12pm",0.206,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 1pm",0.1133,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 2pm",0.0678,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 3pm",0.0062,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 4pm",0.0041,Hanover,Plymouth,Massachusetts
"Feb 19, 2014 5pm",0.0022,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 5am",0.0003,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 6am",0.0021,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 7am",0.0332,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 8am",0.1572,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 9am",0.4051,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 10am",0.5897,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 11am",0.7447,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 12pm",0.7453,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 1pm",0.6826,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 2pm",0.4716,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 3pm",0.1371,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 4pm",0.0279,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 5pm",0.0015,Hanover,Plymouth,Massachusetts
"Feb 20, 2014 6pm",0.0003,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 5am",0.0003,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 6am",0.0003,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 7am",0.0115,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 8am",0.0345,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 9am",0.0625,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 10am",0.0679,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 11am",0.0915,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 12pm",0.1186,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 1pm",0.144,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 2pm",0.0865,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 3pm",0.0482,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 4pm",0.016,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 5pm",0.0004,Hanover,Plymouth,Massachusetts
"Feb 21, 2014 6pm",0.0003,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 5am",0.0003,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 6am",0.0061,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 7am",0.0453,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 8am",0.2437,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 9am",0.5193,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 10am",0.7284,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 11am",0.8412,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 12pm",0.814,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 1pm",0.7188,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 2pm",0.5173,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 3pm",0.1132,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 4pm",0.0277,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 5pm",0.0032,Hanover,Plymouth,Massachusetts
"Feb 22, 2014 6pm",0.0003,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 5am",0.0003,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 6am",0.0039,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 7am",0.0617,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 8am",0.2907,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 9am",0.5586,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 10am",0.6177,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 11am",0.6217,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 12pm",0.4275,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 1pm",0.3053,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 2pm",0.2661,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 3pm",0.1509,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 4pm",0.0549,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 5pm",0.0048,Hanover,Plymouth,Massachusetts
"Feb 23, 2014 6pm",0.0003,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 5am",0.0003,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 6am",0.0021,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 7am",0.0449,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 8am",0.2691,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 9am",0.5947,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 10am",0.7675,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 11am",0.8475,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 12pm",0.6921,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 1pm",0.544,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 2pm",0.2795,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 3pm",0.1722,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 4pm",0.0624,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 5pm",0.0068,Hanover,Plymouth,Massachusetts
"Feb 24, 2014 6pm",0.0025,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 6am",0.0061,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 7am",0.0642,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 8am",0.2239,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 9am",0.2776,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 10am",0.448,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 11am",0.573,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 12pm",0.4372,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 1pm",0.5425,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 2pm",0.397,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 3pm",0.1728,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 4pm",0.0626,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 5pm",0.0071,Hanover,Plymouth,Massachusetts
"Feb 25, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 6am",0.0062,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 7am",0.0505,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 8am",0.1278,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 9am",0.1852,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 10am",0.1727,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 11am",0.2805,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 12pm",0.8091,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 1pm",0.5149,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 2pm",0.3927,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 3pm",0.1629,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 4pm",0.0619,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 5pm",0.0077,Hanover,Plymouth,Massachusetts
"Feb 26, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 6am",0.0137,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 7am",0.1132,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 8am",0.2289,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 9am",0.491,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 10am",0.7773,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 11am",0.8635,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 12pm",0.702,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 1pm",0.4723,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 2pm",0.0472,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 3pm",0.0085,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 4pm",0.0018,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 5pm",0.0022,Hanover,Plymouth,Massachusetts
"Feb 27, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 6am",0.0019,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 7am",0.0021,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 8am",0.0142,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 9am",0.0382,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 10am",0.0589,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 11am",0.0895,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 12pm",0.1557,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 1pm",0.258,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 2pm",0.2247,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 3pm",0.0852,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 4pm",0.0166,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 5pm",0.0032,Hanover,Plymouth,Massachusetts
"Feb 28, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 6am",0.0074,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 7am",0.0396,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 8am",0.1153,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 9am",0.2369,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 10am",0.3928,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 11am",0.6107,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 12pm",0.8028,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 1pm",0.7304,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 2pm",0.4163,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 3pm",0.1769,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 4pm",0.0732,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 5pm",0.0088,Hanover,Plymouth,Massachusetts
"Mar 1, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 6am",0.0043,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 7am",0.0158,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 8am",0.0279,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 9am",0.0463,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 10am",0.0624,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 11am",0.0981,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 12pm",0.1699,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 1pm",0.1761,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 2pm",0.211,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 3pm",0.0766,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 4pm",0.0214,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 5pm",0.0045,Hanover,Plymouth,Massachusetts
"Mar 2, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 6am",0.0056,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 7am",0.0528,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 8am",0.134,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 9am",0.191,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 10am",0.2304,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 11am",0.287,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 12pm",0.2056,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 1pm",0.1637,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 2pm",0.1937,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 3pm",0.1192,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 4pm",0.0564,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 5pm",0.0085,Hanover,Plymouth,Massachusetts
"Mar 3, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 6am",0.0111,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 7am",0.0816,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 8am",0.3542,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 9am",0.6224,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 10am",0.6882,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 11am",0.6241,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 12pm",0.5202,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 1pm",0.4608,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 2pm",0.5227,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 3pm",0.1806,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 4pm",0.0526,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 5pm",0.0121,Hanover,Plymouth,Massachusetts
"Mar 4, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 6am",0.006,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 7am",0.0419,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 8am",0.1075,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 9am",0.2116,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 10am",0.1724,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 11am",0.2508,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 12pm",0.1336,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 1pm",0.087,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 2pm",0.0573,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 3pm",0.0159,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 4pm",0.0081,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 5pm",0.0019,Hanover,Plymouth,Massachusetts
"Mar 5, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 6am",0.0023,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 7am",0.013,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 8am",0.0777,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 9am",0.2846,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 10am",0.749,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 11am",0.8692,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 12pm",0.9158,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 1pm",0.8039,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 2pm",0.6063,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 3pm",0.1928,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 4pm",0.0408,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 5pm",0.0083,Hanover,Plymouth,Massachusetts
"Mar 6, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 6am",0.0152,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 7am",0.091,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 8am",0.3291,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 9am",0.5606,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 10am",0.6704,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 11am",0.6986,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 12pm",0.5752,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 1pm",0.45,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 2pm",0.2719,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 3pm",0.1955,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 4pm",0.0882,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 5pm",0.012,Hanover,Plymouth,Massachusetts
"Mar 7, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 5am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 6am",0.0133,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 7am",0.0664,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 8am",0.3765,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 9am",0.6605,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 10am",0.8088,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 11am",0.871,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 12pm",0.8392,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 1pm",0.7384,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 2pm",0.5125,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 3pm",0.182,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 4pm",0.0574,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 5pm",0.0108,Hanover,Plymouth,Massachusetts
"Mar 8, 2014 6pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 6am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 7am",0.0143,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 8am",0.0766,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 9am",0.3995,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 10am",0.6915,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 11am",0.8733,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 12pm",0.9352,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 1pm",0.8954,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 2pm",0.7885,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 3pm",0.5978,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 4pm",0.2048,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 5pm",0.046,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 6pm",0.0083,Hanover,Plymouth,Massachusetts
"Mar 9, 2014 7pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 6am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 7am",0.002,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 8am",0.0028,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 9am",0.0074,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 10am",0.0189,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 11am",0.0467,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 12pm",0.4879,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 1pm",0.735,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 2pm",0.3849,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 3pm",0.3182,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 4pm",0.1954,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 5pm",0.0744,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 6pm",0.0163,Hanover,Plymouth,Massachusetts
"Mar 10, 2014 7pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 6am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 7am",0.0215,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 8am",0.0925,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 9am",0.1823,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 10am",0.409,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 11am",0.5765,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 12pm",0.5009,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 1pm",0.4379,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 2pm",0.5771,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 3pm",0.5838,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 4pm",0.2174,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 5pm",0.0551,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 6pm",0.0104,Hanover,Plymouth,Massachusetts
"Mar 11, 2014 7pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 6am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 7am",0.0103,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 8am",0.1108,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 9am",0.1423,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 10am",0.3393,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 11am",0.3803,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 12pm",0.538,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 1pm",0.1474,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 2pm",0.1217,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 3pm",0.0676,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 4pm",0.0412,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 5pm",0.0163,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 6pm",0.0061,Hanover,Plymouth,Massachusetts
"Mar 12, 2014 7pm",0.0022,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 6am",0.0022,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 7am",0.0015,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 8am",0.0016,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 9am",0.0056,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 10am",0.0152,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 11am",0.0286,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 12pm",0.0429,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 1pm",0.0257,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 2pm",0.0309,Hanover,Plymouth,Massachusetts
"Mar 13, 2014 3pm",0.0267,Hanover,Plymouth,Massachusetts
