,% Baseline,Latitude,Longitude,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Year,Month,Day,Hour,Minute
16260,0.0565,42.13,-70.86,3,2,0.9,8.0,1,32,2,-4,3,-4,65,100,95,2.6,1007,3,6,40,41,0,0,0,0,0,0,6,0.0,90.03,0,0.12300000000000001,5.3,100.0,0.0,1000,2017,4,1,10,0
16261,0.0623,42.13,-70.86,3,2,0.9,8.0,1,32,2,-4,2,-4,63,100,94,1.5,1007,2,7,33,41,71,31,77,70,336,134,9,0.0,78.91,4,0.12300000000000001,5.5,100.0,0.0,1000,2017,4,1,11,0
16262,0.0587,42.13,-70.86,3,2,0.9,8.0,1,32,1,-5,2,-5,61,100,94,2.0,1008,2,7,25,40,153,83,184,111,561,321,8,0.0,67.92,0,0.12300000000000001,5.6,99.73,1.0,1000,2017,4,1,12,0
16263,0.0483,42.13,-70.86,3,2,0.9,8.0,1,32,1,-5,2,-5,60,100,94,1.0,1008,2,7,26,40,130,0,130,133,689,504,8,1.0,57.49,0,0.12300000000000001,5.7,100.0,1.0,1000,2017,4,1,13,0
16264,0.0602,42.13,-70.86,3,2,0.9,8.0,1,32,1,-5,2,-5,60,100,94,1.0,1009,2,6,27,39,206,8,211,148,760,655,6,0.0,48.22,0,0.12300000000000001,5.7,99.98,1.0,1000,2017,4,1,14,0
16265,0.1009,42.13,-70.86,3,2,0.9,8.0,1,32,1,-5,2,-5,60,100,94,1.3,1010,2,6,27,39,140,0,140,162,791,758,6,0.0,41.11,0,0.12300000000000001,5.8,100.0,0.0,1000,2017,4,1,15,0
16266,0.0609,42.13,-70.86,3,2,0.9,8.0,1,32,1,-5,2,-5,55,100,93,0.6,1011,2,5,19,36,117,0,117,163,813,808,6,0.0,37.52,0,0.12300000000000001,6.2,100.0,0.0,1000,2017,4,1,16,0
16267,0.0466,42.13,-70.86,3,2,0.9,8.0,1,32,1,-4,2,-4,51,100,93,0.3,1012,2,3,11,34,146,0,146,167,801,794,6,0.0,38.51,0,0.12300000000000001,6.5,100.0,0.0,1000,2017,4,1,17,0
16268,0.0228,42.13,-70.86,3,2,0.9,8.0,1,32,1,-4,2,-4,47,100,93,0.4,1014,2,2,3,31,179,3,181,184,731,713,6,0.0,43.75,0,0.12300000000000001,6.9,98.64,1.0,1000,2017,4,1,18,0
16269,0.0013,42.13,-70.86,3,2,0.9,8.0,1,32,1,-4,2,-4,45,100,92,0.2,1014,2,5,3,30,232,22,246,175,667,587,6,0.0,51.91,0,0.12300000000000001,7.0,98.55,1.0,1000,2017,4,1,19,0
16270,0.0028,42.13,-70.86,9,0,0.0,12.9,2,39,-1,-3,1,-3,20,56,90,0.0,1017,1,10,321,13,0,0,0,0,0,0,8,0.0,131.86,0,0.12300000000000001,3.9,100.0,0.0,1010,2017,4,2,5,0
16271,0.0042,42.13,-70.86,9,0,0.0,12.9,2,39,-1,-3,1,-3,16,58,89,0.0,1018,1,10,312,12,0,0,0,0,0,0,8,0.0,127.35,0,0.12300000000000001,3.6,100.0,0.0,1010,2017,4,2,6,0
16272,0.0438,42.13,-70.86,9,0,0.0,12.9,2,39,0,-2,2,-2,20,44,86,0.0,1018,2,10,317,15,0,0,0,0,0,0,4,0.0,120.05,0,0.12300000000000001,3.4,97.76,0.0,1010,2017,4,2,7,0
16273,0.0868,42.13,-70.86,9,0,0.0,12.9,2,39,1,0,4,0,23,29,82,0.0,1018,4,10,323,18,0,0,0,0,0,0,4,0.0,110.89,0,0.12300000000000001,3.3,94.98,0.0,1010,2017,4,2,8,0
16274,0.251,42.13,-70.86,9,0,0.0,12.9,2,39,2,1,5,1,26,14,79,0.0,1018,5,10,329,21,0,0,0,0,0,0,4,-1.0,100.61,0,0.12300000000000001,3.3,92.24,0.0,1010,2017,4,2,9,0
16275,0.5983,42.13,-70.86,9,0,0.0,12.9,2,39,2,2,6,2,23,12,76,0.0,1018,6,10,331,18,0,0,0,0,0,0,4,-1.0,89.71,0,0.12300000000000001,3.3,90.22,0.0,1010,2017,4,2,10,0
16276,0.6751,42.13,-70.86,9,0,0.0,12.9,2,39,2,3,6,3,20,10,73,0.0,1018,6,10,334,14,29,0,29,56,503,155,4,-1.0,78.6,4,0.12300000000000001,3.3,92.88,0.0,1010,2017,4,2,11,0
16277,0.8418,42.13,-70.86,9,0,0.0,12.9,2,39,2,4,7,4,16,8,70,0.0,1018,7,10,336,11,67,0,67,82,719,356,4,0.0,67.6,0,0.12300000000000001,3.3,98.82,0.0,1010,2017,4,2,12,0
16278,0.9009,42.13,-70.86,9,0,0.0,12.9,2,39,2,5,8,5,17,12,70,0.0,1018,8,10,334,12,215,353,407,97,827,546,4,0.0,57.15,0,0.12300000000000001,3.4,94.24,1.0,1010,2017,4,2,13,0
16279,0.8249,42.13,-70.86,9,0,0.0,12.9,2,39,3,6,8,6,19,16,70,0.0,1017,8,10,331,12,107,888,703,107,888,703,1,0.0,47.86,0,0.12300000000000001,3.3,88.54,2.0,1010,2017,4,2,14,0
16280,0.6801,42.13,-70.86,9,0,0.0,12.9,2,39,3,7,9,7,20,20,70,0.0,1017,9,10,329,13,114,917,809,114,917,809,0,0.0,40.72,0,0.12300000000000001,3.1,83.87,3.0,1010,2017,4,2,15,0
16281,0.4685,42.13,-70.86,9,0,0.0,12.9,2,39,4,5,7,5,17,25,78,0.0,1017,7,10,324,10,116,929,857,116,929,857,0,0.0,37.13,0,0.12300000000000001,2.8,80.14,4.0,1010,2017,4,2,16,0
16282,0.1533,42.13,-70.86,9,0,0.0,12.9,2,39,4,4,6,4,13,30,86,0.0,1017,6,10,319,7,113,929,843,113,929,843,0,1.0,38.15,0,0.12300000000000001,2.4,76.95,5.0,1010,2017,4,2,17,0
16283,0.0274,42.13,-70.86,9,0,0.0,12.9,2,39,4,2,5,2,10,36,94,0.0,1018,5,10,314,5,107,911,769,107,911,769,0,1.0,43.44,0,0.12300000000000001,2.0,74.49,6.0,1010,2017,4,2,18,0
16284,0.0034,42.13,-70.86,9,0,0.0,12.9,2,39,4,2,5,2,16,31,94,0.0,1017,5,10,316,8,100,868,639,100,868,639,0,2.0,51.65,0,0.12300000000000001,1.6,72.76,7.0,1010,2017,4,2,19,0
16285,0.009000000000000001,42.13,-70.86,11,3,0.0,12.9,3,45,1,0,3,0,15,7,85,0.0,1019,3,10,307,9,0,0,0,0,0,0,1,1.0,131.47,0,0.12300000000000001,3.1,100.0,1.0,1010,2017,4,3,5,0
16286,0.0152,42.13,-70.86,11,3,0.0,12.9,3,45,1,1,4,1,10,8,83,0.0,1020,4,10,293,6,0,0,0,0,0,0,1,0.0,126.97,0,0.12300000000000001,3.1,97.78,1.0,1010,2017,4,3,6,0
16287,0.1035,42.13,-70.86,11,3,0.0,12.9,3,45,1,3,5,3,10,10,76,0.0,1020,5,10,302,7,0,0,0,0,0,0,1,0.0,119.69,0,0.12300000000000001,3.0,100.0,0.0,1010,2017,4,3,7,0
16288,0.2212,42.13,-70.86,11,3,0.0,12.9,3,45,1,5,7,5,10,11,68,0.0,1020,7,10,311,7,0,0,0,0,0,0,1,0.0,110.55,0,0.12300000000000001,2.7,98.88,0.0,1010,2017,4,3,8,0
16289,0.4129,42.13,-70.86,11,3,0.0,12.9,3,45,2,8,9,8,10,12,61,0.0,1020,9,10,321,8,0,0,0,0,0,0,4,0.0,100.29,0,0.12300000000000001,2.5,97.84,0.0,1010,2017,4,3,9,0
16290,0.5783,42.13,-70.86,11,3,0.0,12.9,3,45,2,9,9,9,8,16,60,0.0,1020,9,10,254,6,0,0,0,0,0,0,4,0.0,89.4,0,0.12300000000000001,2.3,91.34,1.0,1010,2017,4,3,10,0
16291,0.6671,42.13,-70.86,11,3,0.0,12.9,3,45,3,10,10,10,7,21,59,0.0,1020,10,10,187,5,63,452,155,58,512,162,8,0.0,78.29,4,0.12300000000000001,2.0,92.94,2.0,1010,2017,4,3,11,0
16292,0.6428,42.13,-70.86,11,3,0.0,12.9,3,45,3,11,11,11,5,25,58,0.0,1019,11,10,121,4,64,730,346,86,720,364,8,1.0,67.29,0,0.12300000000000001,1.4,84.93,4.0,1010,2017,4,3,12,0
16293,0.7258,42.13,-70.86,11,3,0.0,12.9,3,45,3,10,11,10,9,19,58,0.0,1019,11,10,131,6,154,579,471,103,822,553,8,2.0,56.82,0,0.12300000000000001,1.1,79.28,6.0,1010,2017,4,3,13,0
16294,0.7664,42.13,-70.86,11,3,0.0,12.9,3,45,3,10,11,10,12,13,58,0.0,1018,11,10,140,8,225,531,584,116,870,704,8,1.0,47.5,0,0.12300000000000001,1.1,69.04,7.0,1010,2017,4,3,14,0
16295,0.6164,42.13,-70.86,11,3,0.0,12.9,3,45,3,10,11,10,15,7,57,0.0,1018,11,10,150,10,287,481,654,120,902,808,8,1.0,40.34,0,0.12300000000000001,1.0,62.03,8.0,1010,2017,4,3,15,0
16296,0.4774,42.13,-70.86,11,3,0.0,12.9,3,45,3,8,10,8,19,18,65,0.0,1018,10,10,158,11,280,565,733,122,911,852,8,1.0,36.75,0,0.12300000000000001,0.9,58.37,9.0,1010,2017,4,3,16,0
16297,0.1611,42.13,-70.86,11,3,0.0,12.9,3,45,3,6,8,6,22,28,72,0.0,1018,8,10,166,12,268,580,727,122,902,835,8,1.0,37.8,0,0.12300000000000001,0.8,56.08,10.0,1010,2017,4,3,17,0
16298,0.0422,42.13,-70.86,11,3,0.0,12.9,3,45,3,5,7,5,26,39,79,0.0,1018,7,10,174,13,113,885,759,113,885,759,1,1.0,43.14,0,0.12300000000000001,0.5,53.43,11.0,1010,2017,4,3,18,0
16299,0.0055,42.13,-70.86,11,3,0.0,12.9,3,45,3,4,7,4,26,41,79,0.0,1018,7,10,169,13,102,846,630,102,846,630,1,2.0,51.4,0,0.12300000000000001,0.4,51.3,12.0,1010,2017,4,3,19,0
16300,0.0019,42.13,-70.86,5,5,0.0,8.1,2,52,3,0,5,0,48,100,89,0.0,1012,5,10,123,31,0,0,0,0,0,0,6,4.0,126.59,0,0.12300000000000001,3.1,100.0,4.0,1010,2017,4,4,6,0
16301,0.0105,42.13,-70.86,5,5,0.0,8.1,2,52,3,0,5,0,52,100,89,0.0,1011,5,9,124,34,0,0,0,0,0,0,6,4.0,119.33,0,0.12300000000000001,3.3,100.0,4.0,1000,2017,4,4,7,0
16302,0.0397,42.13,-70.86,5,5,0.0,8.1,2,52,3,-1,5,-1,56,100,89,1.5,1011,5,8,124,36,0,0,0,0,0,0,9,4.0,110.22,0,0.12300000000000001,3.8,100.0,4.0,1000,2017,4,4,8,0
16303,0.0876,42.13,-70.86,5,5,0.0,8.1,2,52,3,-1,5,-1,60,100,89,2.0,1010,5,7,124,39,0,0,0,0,0,0,6,3.0,99.97,0,0.12300000000000001,4.7,97.63,4.0,1000,2017,4,4,9,0
16304,0.0851,42.13,-70.86,5,5,0.0,8.1,2,52,4,-1,5,-1,50,100,91,1.0,1009,5,8,110,33,0,0,0,0,0,0,6,2.0,89.09,0,0.12300000000000001,5.3,100.0,3.0,1000,2017,4,4,10,0
16305,0.0646,42.13,-70.86,5,5,0.0,8.1,2,52,4,0,5,0,40,100,92,0.8,1008,5,8,96,26,32,0,32,73,359,148,8,2.0,77.98,4,0.12300000000000001,5.6,97.29,3.0,1000,2017,4,4,11,0
16306,0.0748,42.13,-70.86,5,5,0.0,8.1,2,52,4,1,5,1,29,100,93,1.1,1007,5,9,82,20,75,0,75,111,575,336,8,2.0,66.97,0,0.12300000000000001,5.8,95.87,3.0,1000,2017,4,4,12,0
16307,0.0828,42.13,-70.86,5,5,0.0,8.1,2,52,4,1,5,1,32,100,94,0.5,1006,5,9,77,21,35,0,35,136,693,519,4,2.0,56.49,0,0.12300000000000001,6.1,97.73,3.0,1000,2017,4,4,13,0
16308,0.0608,42.13,-70.86,5,5,0.0,8.1,2,52,4,1,5,1,34,100,94,0.7,1006,5,9,72,22,38,0,38,155,754,668,4,3.0,47.15,0,0.12300000000000001,6.1,94.07,4.0,1000,2017,4,4,14,0
16309,0.0637,42.13,-70.86,5,5,0.0,8.1,2,52,4,1,5,1,37,100,95,1.0,1006,5,9,67,24,75,0,75,182,759,764,4,3.0,39.96,0,0.12300000000000001,5.9,97.03,4.0,1000,2017,4,4,15,0
16310,0.0587,42.13,-70.86,5,5,0.0,8.1,2,52,4,1,5,1,35,100,95,0.5,1006,5,9,58,22,64,0,64,184,776,809,3,3.0,36.36,0,0.12300000000000001,5.8,98.72,4.0,1000,2017,4,4,16,0
16311,0.0301,42.13,-70.86,5,5,0.0,8.1,2,52,5,2,5,2,33,100,96,0.3,1006,5,9,49,21,52,0,52,177,778,795,7,4.0,37.44,4,0.12300000000000001,5.5,93.53,5.0,1000,2017,4,4,17,0
16312,0.0157,42.13,-70.86,5,5,0.0,8.1,2,52,5,2,5,2,31,100,97,0.4,1005,5,9,40,20,59,0,59,189,714,713,8,4.0,42.84,0,0.12300000000000001,4.9,95.41,5.0,1000,2017,4,4,18,0
16313,0.0013,42.13,-70.86,5,5,0.0,8.1,2,52,5,3,5,3,25,99,97,0.2,1006,5,9,141,16,185,4,188,181,643,584,4,4.0,51.15,0,0.12300000000000001,3.8,97.83,5.0,1000,2017,4,4,19,0
16314,0.0044,42.13,-70.86,7,3,0.0,10.7,1,59,2,-1,3,-1,21,68,92,0.0,1012,3,10,339,15,0,0,0,0,0,0,4,2.0,126.21,0,0.12300000000000001,2.5,100.0,3.0,1000,2017,4,5,6,0
16315,0.0208,42.13,-70.86,7,3,0.0,10.7,1,59,2,0,4,0,21,76,89,0.0,1013,4,10,341,15,0,0,0,0,0,0,4,2.0,118.97,0,0.12300000000000001,2.8,100.0,3.0,1000,2017,4,5,7,0
16316,0.0628,42.13,-70.86,7,3,0.0,10.7,1,59,2,1,4,1,20,84,86,0.0,1013,4,10,343,15,0,0,0,0,0,0,4,2.0,109.88,0,0.12300000000000001,2.8,100.0,2.0,1000,2017,4,5,8,0
16317,0.1304,42.13,-70.86,7,3,0.0,10.7,1,59,3,2,5,2,20,91,84,0.0,1014,5,10,345,15,0,0,0,0,0,0,4,2.0,99.65,0,0.12300000000000001,2.6,100.0,2.0,1000,2017,4,5,9,0
16318,0.1838,42.13,-70.86,7,3,0.0,10.7,1,59,3,3,6,3,17,86,81,0.0,1014,6,10,236,13,10,24,10,10,24,10,1,2.0,88.79,0,0.12300000000000001,2.6,100.0,2.0,1000,2017,4,5,10,0
16319,0.24,42.13,-70.86,7,3,0.0,10.7,1,59,3,4,7,4,14,81,79,0.0,1014,7,10,128,12,26,0,26,71,416,160,4,2.0,77.67,4,0.12300000000000001,2.9,100.0,2.0,1000,2017,4,5,11,0
16320,0.1945,42.13,-70.86,7,3,0.0,10.7,1,59,4,5,7,5,12,76,77,0.0,1015,7,10,19,10,77,0,77,110,609,352,4,2.0,66.66,0,0.12300000000000001,3.2,96.72,3.0,1000,2017,4,5,12,0
16321,0.1523,42.13,-70.86,7,3,0.0,10.7,1,59,3,4,7,4,14,66,77,0.0,1015,7,10,23,11,153,0,153,131,729,537,4,2.0,56.16,0,0.12300000000000001,3.2,96.97,3.0,1000,2017,4,5,13,0
16322,0.1487,42.13,-70.86,7,3,0.0,10.7,1,59,3,4,6,4,15,55,78,0.0,1016,6,10,28,12,189,4,192,134,817,694,4,2.0,46.79,0,0.12300000000000001,2.9,91.29,4.0,1000,2017,4,5,14,0
16323,0.1631,42.13,-70.86,7,3,0.0,10.7,1,59,2,3,6,3,17,45,79,0.0,1016,6,10,32,13,234,10,243,112,907,812,4,2.0,39.58,0,0.12300000000000001,2.5,86.44,5.0,1010,2017,4,5,15,0
16324,0.1564,42.13,-70.86,7,3,0.0,10.7,1,59,2,2,5,2,19,34,82,0.0,1017,5,10,34,13,188,5,193,124,903,855,4,3.0,35.98,0,0.12300000000000001,2.2,88.23,5.0,1010,2017,4,5,16,0
16325,0.0932,42.13,-70.86,7,3,0.0,10.7,1,59,2,1,4,1,20,24,85,0.0,1018,4,10,36,14,177,4,181,127,893,840,4,3.0,37.09,0,0.12300000000000001,2.0,83.59,6.0,1010,2017,4,5,17,0
16326,0.0276,42.13,-70.86,7,3,0.0,10.7,1,59,2,0,3,0,22,13,88,0.0,1018,3,10,38,14,182,4,185,117,884,769,4,3.0,42.54,0,0.12300000000000001,1.8,84.5,6.0,1010,2017,4,5,18,0
16327,0.0014,42.13,-70.86,7,3,0.0,10.7,1,59,2,0,3,0,21,17,89,0.0,1018,3,10,43,13,210,11,217,115,830,639,4,3.0,50.89,0,0.12300000000000001,1.8,85.37,6.0,1010,2017,4,5,19,0
16328,0.0015,42.13,-70.86,12,3,0.0,8.1,3,66,3,0,4,0,24,100,93,0.0,1015,4,10,63,17,0,0,0,0,0,0,8,1.0,125.84,0,0.12300000000000001,2.4,98.89,2.0,1010,2017,4,6,6,0
16329,0.0212,42.13,-70.86,12,3,0.0,8.1,3,66,3,1,4,1,24,100,91,0.0,1014,4,10,70,17,0,0,0,0,0,0,8,1.0,118.62,0,0.12300000000000001,2.2,99.58,2.0,1010,2017,4,6,7,0
16330,0.0345,42.13,-70.86,12,3,0.0,8.1,3,66,3,1,5,1,24,100,90,0.0,1013,5,10,78,17,0,0,0,0,0,0,8,2.0,109.55,0,0.12300000000000001,2.0,100.0,2.0,1010,2017,4,6,8,0
16331,0.0561,42.13,-70.86,12,3,0.0,8.1,3,66,3,1,5,1,24,100,89,0.0,1012,5,10,85,17,0,0,0,0,0,0,8,2.0,99.34,0,0.12300000000000001,1.9,100.0,2.0,1010,2017,4,6,9,0
16332,0.0713,42.13,-70.86,12,3,0.0,8.1,3,66,4,1,5,1,24,100,90,0.0,1011,5,10,85,17,5,0,5,10,15,10,8,2.0,88.48,4,0.12300000000000001,1.5,97.56,3.0,1010,2017,4,6,10,0
16333,0.1085,42.13,-70.86,12,3,0.0,8.1,3,66,4,1,5,1,25,100,92,0.3,1009,5,9,85,18,76,4,76,83,322,153,8,2.0,77.37,4,0.12300000000000001,1.8,98.61,3.0,1010,2017,4,6,11,0
16334,0.0508,42.13,-70.86,12,3,0.0,8.1,3,66,4,2,5,2,25,100,94,0.4,1008,5,9,86,18,122,0,122,145,462,330,8,2.0,66.35,0,0.12300000000000001,2.8,100.0,3.0,1000,2017,4,6,12,0
16335,0.0444,42.13,-70.86,12,3,0.0,8.1,3,66,5,2,5,2,31,100,95,0.2,1006,5,8,89,19,61,0,61,209,509,495,8,3.0,55.83,0,0.12300000000000001,3.1,96.01,4.0,1000,2017,4,6,13,0
16336,0.0468,42.13,-70.86,12,3,0.0,8.1,3,66,5,2,6,2,36,100,97,2.4,1004,6,8,93,20,158,0,159,279,501,625,8,3.0,46.44,0,0.12300000000000001,2.8,98.26,4.0,1000,2017,4,6,14,0
16337,0.0284,42.13,-70.86,12,3,0.0,8.1,3,66,6,2,6,2,42,100,98,3.2,1001,6,7,96,21,202,6,207,324,504,715,6,3.0,39.21,0,0.12300000000000001,2.7,92.87,5.0,1000,2017,4,6,15,0
16338,0.0345,42.13,-70.86,12,3,0.0,8.1,3,66,8,4,8,4,41,100,98,1.6,999,8,8,107,21,98,0,98,316,550,764,6,4.0,35.59,0,0.12300000000000001,2.8,93.64,5.0,1000,2017,4,6,16,0
16339,0.0537,42.13,-70.86,12,3,0.0,8.1,3,66,10,6,10,6,40,99,98,0.0,997,10,9,118,20,32,0,32,306,555,752,6,4.0,36.74,0,0.12300000000000001,3.3,100.0,4.0,1000,2017,4,6,17,0
16340,0.0111,42.13,-70.86,12,3,0.0,8.1,3,66,12,9,12,9,39,99,99,0.0,995,12,10,129,19,107,0,107,277,551,685,6,4.0,42.24,0,0.12300000000000001,3.7,100.0,4.0,990,2017,4,6,18,0
16341,0.0106,42.13,-70.86,10,5,0.0,10.7,3,73,6,4,8,4,30,31,90,0.0,993,8,10,193,18,0,0,0,0,0,0,1,6.0,125.47,0,0.11900000000000001,2.8,100.0,6.0,980,2017,4,7,6,0
16342,0.0609,42.13,-70.86,10,5,0.0,10.7,3,73,5,5,9,5,37,42,81,0.0,993,9,10,200,24,0,0,0,0,0,0,1,4.0,118.27,0,0.11900000000000001,2.7,100.0,5.0,980,2017,4,7,7,0
16343,0.215,42.13,-70.86,10,5,0.0,10.7,3,73,4,6,9,6,44,54,72,0.0,993,9,10,206,30,0,0,0,0,0,0,1,4.0,109.22,0,0.11900000000000001,2.7,100.0,5.0,980,2017,4,7,8,0
16344,0.4187,42.13,-70.86,10,5,0.0,10.7,3,73,3,6,10,6,51,66,64,0.0,993,10,10,213,36,0,0,0,0,0,0,1,4.0,99.02,0,0.11900000000000001,2.9,100.0,5.0,980,2017,4,7,9,0
16345,0.6685,42.13,-70.86,10,5,0.0,10.7,3,73,3,6,10,6,48,59,62,0.0,993,10,10,215,33,12,0,12,13,36,14,4,5.0,88.18,4,0.11900000000000001,3.0,99.54,6.0,980,2017,4,7,10,0
16346,0.8394,42.13,-70.86,10,5,0.0,10.7,3,73,3,6,10,6,45,53,61,0.0,993,10,10,216,31,83,286,147,72,438,170,8,5.0,77.07,4,0.11900000000000001,3.0,99.62,6.0,980,2017,4,7,11,0
16347,0.8706,42.13,-70.86,10,5,0.0,10.7,3,73,2,6,10,6,42,46,60,0.0,993,10,10,218,28,165,216,253,95,676,370,4,5.0,66.04,0,0.11900000000000001,3.1,92.43,7.0,980,2017,4,7,12,0
16348,0.2063,42.13,-70.86,10,5,0.0,10.7,3,73,3,5,9,5,42,64,65,0.0,993,9,10,220,27,106,803,561,106,803,561,1,5.0,55.51,0,0.11900000000000001,3.4,82.03,8.0,980,2017,4,7,13,0
16349,0.319,42.13,-70.86,10,5,0.0,10.7,3,73,3,5,9,5,41,81,69,0.1,993,9,10,222,27,112,869,715,112,869,715,0,4.0,46.09,0,0.11900000000000001,3.8,71.51,9.0,980,2017,4,7,14,0
16350,0.2685,42.13,-70.86,10,5,0.0,10.7,3,73,4,4,8,4,40,99,73,0.1,993,8,10,224,26,112,911,822,112,911,822,1,3.0,38.83,0,0.11900000000000001,4.1,68.74,9.0,980,2017,4,7,15,0
16351,0.1152,42.13,-70.86,10,5,0.0,10.7,3,73,4,4,8,4,36,99,76,0.0,994,8,10,234,23,357,395,680,126,901,863,2,3.0,35.21,0,0.11900000000000001,4.3,67.75,9.0,980,2017,4,7,16,0
16352,0.035,42.13,-70.86,10,5,0.0,10.7,3,73,4,3,7,3,32,100,79,0.0,995,7,10,243,20,103,0,103,139,873,842,4,3.0,36.39,0,0.11900000000000001,4.4,68.08,9.0,980,2017,4,7,17,0
16353,0.0184,42.13,-70.86,10,5,0.0,10.7,3,73,4,3,6,3,28,100,82,0.0,995,6,10,253,17,226,10,234,121,874,771,4,3.0,41.95,0,0.11900000000000001,4.4,73.59,8.0,980,2017,4,7,18,0
16354,0.0045,42.13,-70.86,10,5,0.0,10.7,3,73,3,2,6,2,32,89,81,0.0,996,6,10,257,19,288,261,454,133,784,633,4,3.0,50.4,0,0.11900000000000001,4.2,74.99,8.0,980,2017,4,7,19,0
16355,0.0121,42.13,-70.86,7,3,0.0,10.7,3,79,-2,-3,3,-3,34,80,68,0.0,1003,3,2,279,26,0,0,0,0,0,0,4,1.0,125.09,0,0.11900000000000001,3.8,94.46,2.0,990,2017,4,8,6,0
16356,0.09,42.13,-70.86,7,3,0.0,10.7,3,79,-2,-2,4,-2,35,75,65,0.0,1004,4,5,284,27,0,0,0,0,0,0,4,0.0,117.92,0,0.11900000000000001,3.9,92.86,2.0,990,2017,4,8,7,0
16357,0.245,42.13,-70.86,7,3,0.0,10.7,3,79,-2,0,5,0,35,69,62,0.0,1004,5,7,289,28,0,0,0,0,0,0,4,0.0,108.89,0,0.11900000000000001,4.1,97.83,1.0,990,2017,4,8,8,0
16358,0.3915,42.13,-70.86,7,3,0.0,10.7,3,79,-2,1,6,1,36,63,59,0.0,1005,6,10,294,29,0,0,0,0,0,0,0,0.0,98.71,0,0.11900000000000001,4.2,95.6,1.0,990,2017,4,8,9,0
16359,0.5563,42.13,-70.86,7,3,0.0,10.7,3,79,-2,2,6,2,36,61,59,0.0,1006,6,10,293,28,14,213,22,14,213,22,1,0.0,87.87,0,0.11900000000000001,4.3,93.41,1.0,990,2017,4,8,10,0
16360,0.6854,42.13,-70.86,7,3,0.0,10.7,3,79,-1,2,6,2,36,60,58,0.0,1006,6,10,292,28,46,653,196,46,653,196,0,0.0,76.77,0,0.11900000000000001,4.5,85.3,2.0,990,2017,4,8,11,0
16361,0.6394,42.13,-70.86,7,3,0.0,10.7,3,79,-1,2,7,2,37,58,57,0.0,1007,7,10,291,27,160,280,275,62,822,401,2,0.0,65.73,0,0.11900000000000001,4.6,76.23,3.0,1000,2017,4,8,12,0
16362,0.5855,42.13,-70.86,7,3,0.0,10.7,3,79,-1,3,7,3,36,53,57,0.0,1007,7,10,293,26,256,197,369,73,906,590,4,-1.0,55.19,0,0.11900000000000001,4.4,69.35,4.0,1000,2017,4,8,13,0
16363,0.4913,42.13,-70.86,7,3,0.0,10.7,3,79,-1,3,7,3,35,48,58,0.0,1008,7,10,296,24,213,597,630,81,950,744,2,-1.0,45.75,0,0.11900000000000001,4.1,64.24,5.0,1000,2017,4,8,14,0
16364,0.3658,42.13,-70.86,7,3,0.0,10.7,3,79,-1,3,7,3,34,43,58,0.0,1008,7,10,298,23,289,506,686,88,968,846,4,0.0,38.46,0,0.11900000000000001,3.8,61.0,6.0,1000,2017,4,8,15,0
16365,0.4171,42.13,-70.86,7,3,0.0,10.7,3,79,-1,2,6,2,30,52,62,0.0,1009,6,10,306,19,338,434,694,94,970,890,4,0.0,34.84,0,0.11900000000000001,3.5,62.46,6.0,1000,2017,4,8,16,0
16366,0.1896,42.13,-70.86,7,3,0.0,10.7,3,79,0,2,6,2,25,60,66,0.0,1010,6,10,314,15,371,338,645,94,964,873,4,0.0,36.05,0,0.11900000000000001,3.4,63.75,6.0,1000,2017,4,8,17,0
16367,0.0417,42.13,-70.86,7,3,0.0,10.7,3,79,0,1,5,1,21,69,70,0.0,1011,5,10,321,11,190,5,194,99,929,793,4,0.0,41.66,0,0.11900000000000001,3.3,65.16,6.0,1000,2017,4,8,18,0
16368,0.0043,42.13,-70.86,7,3,0.0,10.7,3,79,0,2,5,2,22,55,70,0.0,1012,5,10,307,12,277,318,481,92,892,664,4,0.0,50.15,0,0.11900000000000001,3.0,66.92,6.0,1000,2017,4,8,19,0
16369,0.1022,42.13,-70.86,15,3,0.0,13.1,4,86,1,0,4,0,25,0,81,0.0,1018,4,10,271,15,0,0,0,0,0,0,4,1.0,129.16,0,0.11900000000000001,2.9,100.0,1.0,1010,2017,4,9,5,0
16370,0.0302,42.13,-70.86,15,3,0.0,13.1,4,86,1,1,5,1,20,1,79,0.0,1018,5,10,272,13,0,0,0,0,0,0,1,0.0,124.73,0,0.11900000000000001,3.0,98.94,1.0,1010,2017,4,9,6,0
16371,0.0997,42.13,-70.86,15,3,0.0,13.1,4,86,1,3,6,3,21,1,71,0.0,1019,6,10,279,14,0,0,0,0,0,0,1,0.0,117.57,0,0.11900000000000001,3.1,97.47,1.0,1010,2017,4,9,7,0
16372,0.2604,42.13,-70.86,15,3,0.0,13.1,4,86,1,5,8,5,22,2,64,0.0,1019,8,10,285,15,0,0,0,0,0,0,1,0.0,108.56,0,0.11900000000000001,3.0,100.0,0.0,1010,2017,4,9,8,0
